42540000,4493500,4494500,4493500,4494000,63725
42600000,4494100,4495100,4494100,4494900,84110
42660000,4494800,4497500,4494750,4496900,239434
42720000,4496850,4498700,4496700,4497700,181953
42780000,4497800,4498100,4496200,4497200,170548
42840000,4497400,4497400,4496700,4497200,37951
42900000,4497300,4497300,4495500,4496700,176088
42960000,4496500,4497100,4494050,4494300,202765
43020000,4493800,4494200,4492100,4492500,181680
43080000,4492800,4493800,4492600,4493700,83881
43140000,4493500,4493500,4492500,4492800,57269
43200000,4492700,4492800,4491500,4491700,82264
43260000,4491900,4492600,4491600,4491700,94362
43320000,4491900,4494100,4491400,4494000,98430
43380000,4493900,4494100,4492900,4492900,56928
43440000,4492700,4493450,4491500,4492800,78390
43500000,4492800,4493700,4492500,4493500,67001
43560000,4493600,4493700,4492400,4492700,43854
43620000,4492750,4493400,4491850,4493150,47231
43680000,4493100,4494500,4493000,4493950,94001
43740000,4494100,4495250,4494050,4494100,113395
43800000,4494300,4495350,4494300,4494700,61217
43860000,4494600,4495200,4493600,4495100,45501
43920000,4495000,4495100,4493800,4494400,41393
43980000,4494400,4494450,4493400,4493500,27022
44040000,4493800,4494000,4493100,4493600,27962
44100000,4493400,4494500,4492900,4494500,66257
44160000,4494400,4494400,4492700,4493200,60632
44220000,4493500,4493600,4493200,4493550,53116
44280000,4493600,4494400,4493550,4494400,42582
44340000,4494950,4497200,4494900,4497100,109701
44400000,4496850,4497800,4496600,4497800,82200
44460000,4497750,4498000,4496700,4497300,113382
44520000,4496600,4497150,4495500,4496200,76720
44580000,4496000,4496500,4495150,4495300,57543
44640000,4495550,4496700,4495300,4496500,57134
44700000,4496800,4496800,4496200,4496800,35956
44760000,4497200,4497200,4496000,4496600,51886
44820000,4496300,4497300,4496200,4496200,824517
44880000,4496150,4496400,4495000,4496200,79656
44940000,4496000,4496700,4495600,4496700,31114
45000000,4497100,4498200,4496900,4497600,59597
45060000,4497500,4498200,4496650,4497800,45359
45120000,4497700,4498100,4497700,4497750,57648
45180000,4498100,4498100,4496850,4497100,53245
45240000,4497000,4497500,4496650,4497200,85066
45300000,4497200,4498000,4497200,4498000,86325
45360000,4497800,4499300,4497200,4499000,105300
45420000,4498800,4498850,4498200,4498700,55002
45480000,4498850,4499000,4498000,4498950,35409
45540000,4499200,4499300,4498250,4498400,90915
45600000,4498700,4500300,4498450,4500000,128035
45660000,4500000,4501000,4499400,4500900,116303
45720000,4500750,4502900,4500700,4502900,297890
45780000,4502650,4504200,4502650,4503500,153087
45840000,4503550,4504050,4503400,4504000,99682
45900000,4504100,4505400,4503900,4505400,127770
45960000,4505500,4506200,4505300,4505800,113005
46020000,4505900,4506350,4504800,4505500,124480
46080000,4505400,4506300,4504950,4505400,116000
46140000,4505700,4506900,4505500,4506700,122411
46200000,4506600,4507400,4505900,4507150,117239
46260000,4507200,4507400,4505300,4506200,76883
46320000,4506400,4506500,4504900,4505200,93511
46380000,4505050,4506100,4504500,4504550,166002
46440000,4504500,4505500,4504500,4504500,55096
46500000,4504500,4505600,4504300,4505400,143574
46560000,4505500,4505700,4504700,4504900,72509
46620000,4504700,4504800,4503600,4504600,129381
46680000,4504700,4505800,4504700,4505700,79580
46740000,4505600,4506050,4505300,4505600,51137
