28800000,4491800,4492000,4491600,4491800,400,4492000,4492500,4491800,4491900,700
28860000,4491800,4492100,4490300,4491200,1400,4491900,4492400,4490600,4491600,1500
28920000,4491200,4492000,4490700,4490800,100,4491600,4492400,4490800,4490900,1200
28980000,4490800,4491500,4490000,4491400,100,4490900,4491800,4490000,4491600,500
29040000,4491400,4492300,4491000,4491100,3000,4491600,4492500,4491400,4491700,1200
29100000,4491100,4492100,4490600,4490600,100,4491700,4492400,4490600,4490700,700
29160000,4490600,4490800,4489100,4489600,400,4490700,4491000,4489300,4489900,600
29220000,4489600,4491200,4489600,4490900,700,4489900,4491500,4489900,4491200,1700
29280000,4490900,4491100,4490300,4490900,400,4491200,4491400,4490600,4491100,200
29340000,4490900,4492500,4490900,4492500,400,4491100,4492700,4491100,4492700,700
29400000,4492500,4492500,4491400,4491500,400,4492700,4492800,4491600,4491700,1700
29460000,4491500,4491500,4490500,4491000,400,4491700,4491900,4490700,4491200,1200
29520000,4491000,4491300,4490000,4490400,500,4491200,4491700,4490100,4490700,2100
29580000,4490400,4490600,4490100,4490200,400,4490700,4491100,4490200,4490600,1200
29640000,4490200,4490700,4490100,4490300,400,4490600,4491000,4490300,4490600,500
29700000,4490300,4491100,4489100,4489200,400,4490600,4491400,4489300,4489400,500
29760000,4489200,4489800,4489100,4489500,400,4489400,4490000,4489400,4489800,1500
29820000,4489500,4489500,4488400,4488700,400,4489800,4489800,4488600,4488900,1000
29880000,4488700,4489000,4487700,4488800,400,4488900,4489300,4488000,4489100,1400
29940000,4488800,4489000,4488100,4488300,400,4489100,4489300,4488200,4488500,1500
30000000,4488300,4489300,4487700,4488000,400,4488500,4490000,4488100,4488200,2500
30060000,4488000,4488800,4487500,4487900,400,4488200,4489000,4487700,4488100,500
30120000,4487900,4489300,4486900,4489000,400,4488100,4489500,4487300,4489300,500
30180000,4489000,4489300,4487000,4487500,400,4489300,4489500,4487300,4487800,1500
30240000,4487500,4488000,4485900,4486100,400,4487800,4488400,4486000,4486400,2100
30300000,4486100,4486700,4485700,4485800,200,4486400,4487100,4485800,4486000,1500
30360000,4485800,4486600,4485400,4486500,500,4486000,4487000,4485500,4486800,400
30420000,4486500,4486600,4484900,4485500,400,4486800,4486900,4485000,4485800,500
30480000,4485500,4487000,4485500,4486300,400,4485800,4487500,4485800,4486500,500
30540000,4486300,4486600,4485000,4485000,500,4486500,4487900,4486100,4487900,100
30600000,4485000,4491300,4485000,4487300,400,4487900,4492000,4486300,4487800,900
30660000,4487300,4489600,4486000,4486300,800,4487800,4490000,4486500,4486600,500
30720000,4486300,4487800,4485000,4486300,400,4486600,4487900,4485500,4486600,400
30780000,4486300,4486600,4483800,4484600,500,4486600,4487000,4484000,4484700,1000
30840000,4484600,4487400,4484600,4486100,400,4484700,4487600,4484700,4486400,400
30900000,4486100,4487500,4485500,4487500,1300,4486400,4487600,4486000,4487600,900
30960000,4487500,4489800,4487400,4489500,1400,4487600,4489900,4487600,4489900,1200
31020000,4489500,4492100,4489500,4492100,400,4489900,4492300,4489900,4492300,200
31080000,4492100,4492600,4490000,4491400,600,4492300,4492900,4490400,4491700,400
31140000,4491400,4492000,4490500,4490600,1600,4491700,4493200,4490700,4490800,1000
31200000,4490600,4492200,4490300,4490300,100,4490800,4492500,4490600,4490700,1500
31260000,4490300,4490800,4488500,4488900,400,4490700,4491100,4488900,4489200,500
31320000,4488900,4492100,4488900,4491800,1600,4489200,4492600,4489100,4492100,100
31380000,4491800,4493100,4491600,4492500,400,4492100,4493400,4491900,4492700,1000
