20210611 15:00,1273700,1273800,1270400,1273500,12321983
20210614 09:00,1277500,1293400,1270700,1291200,14260223
20210614 10:00,1291200,1296000,1284700,1295800,12993378
20210614 11:00,1295800,1298800,1292500,1294800,9367228
20210614 12:00,1294750,1295900,1292700,1295700,6952952
20210614 13:00,1295700,1300000,1295250,1299100,6806472
20210614 14:00,1299200,1304000,1298100,1300750,8936451
20210614 15:00,1300700,1304900,1297400,1304800,27373155
20210615 09:00,1300000,1306000,1293900,1301500,11776786
20210615 10:00,1301600,1302200,1294600,1296200,11125869
20210615 11:00,1296200,1299700,1295700,1299300,6295745
20210615 12:00,1299400,1302200,1298000,1298500,5867795
20210615 13:00,1298600,1300300,1296800,1299100,4538379
20210615 14:00,1299000,1299700,1295400,1297200,4213449
20210615 15:00,1297150,1300000,1295100,1296400,15145761
20210616 09:00,1304000,1308300,1296400,1305200,13507452
20210616 10:00,1305400,1308900,1302000,1306200,10875209
20210616 11:00,1306200,1306700,1301000,1301300,6046637
20210616 12:00,1301200,1304500,1297600,1304200,8349112
20210616 13:00,1304200,1305200,1301800,1303900,6013586
20210616 14:00,1303800,1303800,1284600,1291800,20017807
20210616 15:00,1291800,1304800,1291000,1301500,24719194
20210617 09:00,1298600,1308700,1296400,1307900,10115398
20210617 10:00,1308000,1319150,1306300,1314900,17005688
20210617 11:00,1314800,1325500,1314000,1319400,14244790
20210617 12:00,1319400,1319900,1309500,1312600,13711725
20210617 13:00,1312700,1321300,1312500,1317150,7841072
20210617 14:00,1317200,1321500,1316000,1319600,6935468
20210617 15:00,1319600,1322500,1317400,1317900,23306430
20210618 09:00,1308600,1315100,1305900,1312300,20640468
20210618 10:00,1312300,1314300,1306100,1307300,14261989
20210618 11:00,1307250,1309400,1302900,1306900,11786538
20210618 12:00,1306900,1311300,1306800,1309500,5608018
20210618 13:00,1309500,1312200,1307600,1309200,5465954
20210618 14:00,1309100,1311500,1306900,1308100,5909736
20210618 15:00,1308050,1311500,1302400,1304600,34282872
20210621 09:00,1303000,1308300,1292100,1304000,11780549
20210621 10:00,1304100,1314300,1301700,1312600,13293064
20210621 11:00,1312600,1317000,1312600,1316200,8761090
20210621 12:00,1316200,1321900,1316100,1320490,7741458
20210621 13:00,1320500,1324100,1318800,1322500,5713044
20210621 14:00,1322450,1323000,1319700,1319900,5650811
20210621 15:00,1319900,1323000,1319300,1323000,20900071
20210622 09:00,1321000,1328300,1317700,1318700,10106817
20210622 10:00,1318800,1326182,1316200,1322800,10162910
20210622 11:00,1322800,1327500,1322450,1324600,6292060
20210622 12:00,1324600,1333800,1324000,1331800,8783489
20210622 13:00,1331700,1334150,1330450,1332050,5884281
20210622 14:00,1332100,1335800,1330800,1335600,7080293
20210622 15:00,1335700,1340800,1335600,1339800,23751488
20210623 09:00,1337500,1343200,1335100,1340900,11080564
20210623 10:00,1340900,1342711,1336500,1337600,9739901
20210623 11:00,1337700,1338100,1332300,1337300,8190719
20210623 12:00,1337400,1338200,1332600,1337250,6375469
20210623 13:00,1337300,1342500,1336700,1339500,6602553
20210623 14:00,1339400,1339500,1336100,1339300,4622918
20210623 15:00,1339350,1339850,1335150,1337000,11161154
20210624 09:00,1344100,1346400,1339600,1342900,9665038
20210624 10:00,1342950,1345000,1340700,1340700,9719988
20210624 11:00,1340800,1341800,1337300,1340000,7840767
20210624 12:00,1340000,1340750,1334250,1334400,7541091
20210624 13:00,1334300,1337000,1331600,1336900,6237691
20210624 14:00,1337000,1337600,1333600,1334600,5113899
