20210602 12:00:00,1455700,1457100,1454550,1455000,296334
20210602 13:00:00,1455000,1456200,1454400,1455400,183655
20210602 14:00:00,1455400,1455700,1452800,1453900,200489
20210602 15:00:00,1453900,1457500,1453200,1457200,992158
20210603 09:00:00,1449100,1449200,1440500,1442400,367223
20210603 10:00:00,1442100,1448000,1441700,1448000,422892
20210603 11:00:00,1447500,1451800,1446400,1450600,451642
20210603 12:00:00,1451000,1454600,1450500,1453650,335480
20210603 13:00:00,1453600,1458800,1452500,1456000,499777
20210603 14:00:00,1456400,1456800,1452700,1453500,241139
20210603 15:00:00,1453500,1458000,1452550,1455500,1132648
20210604 09:00:00,1460000,1465500,1457900,1462550,346304
20210604 10:00:00,1462600,1467800,1462000,1467500,382030
20210604 11:00:00,1467700,1471100,1466400,1467300,360945
20210604 12:00:00,1466950,1470200,1466050,1469900,267005
20210604 13:00:00,1470000,1473200,1468700,1472100,316107
20210604 14:00:00,1472400,1475300,1472200,1474100,339570
20210604 15:00:00,1473800,1475000,1473250,1474200,1069337
20210607 09:00:00,1475500,1487400,1475400,1483600,532116
20210607 10:00:00,1483800,1483900,1473700,1474200,549735
20210607 11:00:00,1474000,1476900,1471700,1472400,341949
20210607 12:00:00,1472200,1475600,1472100,1475100,219727
20210607 13:00:00,1475200,1476900,1474300,1476600,271523
20210607 14:00:00,1476500,1478600,1475100,1478400,258367
20210607 15:00:00,1478800,1480300,1477300,1480200,1246983
20210608 09:00:00,1481200,1489700,1481200,1488800,457248
20210608 10:00:00,1488800,1501200,1488800,1500500,946408
20210608 11:00:00,1500600,1502000,1491000,1497300,637341
20210608 12:00:00,1497200,1498500,1493700,1496300,487845
20210608 13:00:00,1496000,1501400,1495900,1499000,640946
20210608 14:00:00,1498900,1500000,1493750,1494350,510734
20210608 15:00:00,1494400,1494550,1490450,1490700,1211337
20210609 09:00:00,1492000,1500500,1488200,1498700,553844
20210609 10:00:00,1499300,1507900,1498500,1507500,751878
20210609 11:00:00,1507600,1508500,1501300,1503000,476836
20210609 12:00:00,1503100,1503800,1500900,1501500,314666
20210609 13:00:00,1501500,1506500,1501450,1505450,464866
20210609 14:00:00,1505450,1510400,1505350,1509800,577154
20210609 15:00:00,1509600,1510700,1503900,1506700,2058878
20210610 09:00:00,1514700,1528100,1509400,1510500,853926
20210610 10:00:00,1510700,1513400,1497700,1502000,740793
20210610 11:00:00,1502200,1508700,1500800,1508600,340391
20210610 12:00:00,1508800,1509800,1505200,1508700,413584
20210610 13:00:00,1508700,1510500,1505100,1505200,351800
20210610 14:00:00,1505200,1507500,1502500,1503600,369152
20210610 15:00:00,1503550,1507650,1502910,1505400,1324420
20210611 09:00:00,1505000,1511600,1503700,1507600,495980
20210611 10:00:00,1508300,1518400,1507200,1517000,672924
20210611 11:00:00,1516700,1516700,1511600,1513800,365832
20210611 12:00:00,1513700,1514600,1510400,1513700,345278
20210611 13:00:00,1513600,1514800,1512400,1512900,287143
20210611 14:00:00,1512900,1513500,1511300,1512600,263400
20210611 15:00:00,1512500,1513400,1510400,1512800,943424
20210614 09:00:00,1507100,1510300,1494100,1496050,510888
20210614 10:00:00,1496300,1498900,1493200,1495000,399919
20210614 11:00:00,1495100,1497300,1492200,1492600,307814
